BuildingAge,NumberofBuildings,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),SiteEnergyUse(kBtu),Has_Steam,Has_Gas,Has_Electricity,GFA_Education,GFA_Logistique_Stockage,GFA_Services_Publics_Industrie,GFA_Bureau_Finance,GFA_Commerce_Retail,GFA_Culture_Loisirs_Culte,GFA_Sante,GFA_Commerce_Alimentaire,GFA_Autre,GFA_Hotellerie_Logement,Nbhd_BALLARD,Nbhd_CENTRAL,Nbhd_DELRIDGE,Nbhd_DOWNTOWN,Nbhd_EAST,Nbhd_GREATER DUWAMISH,Nbhd_LAKE UNION,Nbhd_MAGNOLIA / QUEEN ANNE,Nbhd_NORTH,Nbhd_NORTHEAST,Nbhd_NORTHWEST,Nbhd_SOUTHEAST,Nbhd_SOUTHWEST
10,0.0,0,0,516407,39403320.0,0,1,1,0.0,385196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407863.0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,1.0,11,0,312512,25747022.0,0,1,1,0.0,0.0,4738.0,303312.0,0.0,0.0,0.0,4462.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
11,1.0,42,0,1592914,56498868.0,1,1,1,0.0,348788.0,0.0,1218742.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
90,1.0,6,0,97720,2478025.25,0,0,1,0.0,0.0,11999.0,51881.0,9713.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,1.0,10,206580,215923,17254810.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,197408.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,1.0,7,0,94500,5792926.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,113739.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,0.0,1,0,94713,5417598.0,0,1,1,0.0,0.0,0.0,0.0,109758.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,1.0,9,101342,201560,14751117.0,0,1,1,0.0,86270.0,0.0,0.0,0.0,0.0,201365.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
43,1.0,19,156407,163504,15067340.0,1,0,1,0.0,69171.0,0.0,0.0,0.0,0.0,170727.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
116,1.0,6,0,205521,8138616.5,1,1,1,0.0,0.0,0.0,114919.0,28643.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
116,1.0,6,0,56700,3065954.5,0,0,1,0.0,0.0,0.0,46000.0,10500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
91,1.0,4,0,72000,2729167.75,0,1,1,0.0,0.0,0.0,72000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
16,1.0,4,94892,96254,5101504.5,0,0,1,0.0,80000.0,0.0,103000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,1.0,3,11527,57236,9029489.0,0,1,1,0.0,11527.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,3.0,1,0,102133,20725996.0,0,1,1,0.0,0.0,0.0,0.0,107427.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,1.0,14,0,362046,15725581.0,0,1,1,0.0,97874.0,0.0,232443.0,0.0,0.0,0.0,0.0,3534.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,3.0,2,0,81336,13085297.0,0,1,1,0.0,0.0,0.0,0.0,81385.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,1.0,23,0,538933,16020642.0,0,0,1,0.0,122821.0,0.0,366554.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
33,1.0,6,197130,78852,5233553.5,0,0,1,0.0,197040.0,0.0,78852.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
34,1.0,5,0,98668,4391348.0,0,0,1,0.0,0.0,0.0,98668.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,1.0,1,28381,130550,8751704.0,0,1,1,0.0,26937.0,0.0,80157.0,0.0,0.0,0.0,0.0,0.0,34302.0,0,0,0,0,0,1,0,0,0,0,0,0,0
38,1.0,1,0,105100,22078064.0,0,1,1,0.0,0.0,0.0,105100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,1.0,1,0,57176,12525174.0,0,0,0,0.0,0.0,0.0,0.0,20500.0,0.0,0.0,39500.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
38,1.0,1,0,50660,2661488.0,0,1,1,0.0,0.0,0.0,0.0,50660.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
79,1.0,2,0,61929,2203026.5,0,1,1,0.0,0.0,0.0,39879.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
16,1.0,4,55000,110111,25478086.0,0,0,1,0.0,55000.0,5444.0,104667.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
91,1.0,3,0,20565,802312.5,0,0,1,0.0,0.0,0.0,20565.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,1.0,5,55971,103966,7857972.5,0,0,1,0.0,50258.0,0.0,106449.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,1.0,5,46763,137201,14856199.0,0,0,1,0.0,46763.0,3750.0,133451.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,1.0,5,78848,129362,5514308.5,0,1,1,0.0,78848.0,0.0,109978.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,1.0,7,80283,197203,12729858.0,0,0,1,0.0,87624.0,0.0,178625.0,0.0,0.0,0.0,0.0,14653.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,1.0,3,0,187130,10053489.0,0,0,1,0.0,9581.0,0.0,171783.0,0.0,4413.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,1.0,5,117867,133177,17186624.0,0,0,1,0.0,0.0,12717.0,126218.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
104,1.0,5,0,154330,1262235.25,0,0,1,0.0,95330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
98,1.0,6,14690,93555,4515180.5,1,0,1,14621.0,12359.0,0.0,64055.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
111,1.0,6,0,167860,6797647.0,0,0,1,0.0,0.0,634.0,110370.0,19801.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
106,1.0,6,0,112560,4946798.5,0,1,1,0.0,0.0,0.0,80400.0,16080.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
106,1.0,6,0,86204,3241917.0,0,1,1,0.0,0.0,0.0,0.0,13534.0,0.0,0.0,0.0,67670.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,1.0,2,0,145158,8384523.0,0,1,1,0.0,101633.0,0.0,48544.0,0.0,0.0,0.0,0.0,10270.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
65,1.0,2,0,112896,10287986.0,0,1,1,0.0,57500.0,0.0,110746.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
56,1.0,1,0,110613,1015060.188,0,0,1,0.0,99551.0,0.0,11061.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
65,1.0,4,0,149881,2417401.25,0,1,1,0.0,119593.0,0.0,30288.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
65,1.0,3,0,98220,6468090.0,0,1,1,0.0,129420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
46,1.0,1,0,84420,2848317.25,0,0,1,0.0,44300.0,0.0,24838.0,12349.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
55,1.0,1,0,73335,5197118.0,0,1,1,0.0,73335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
88,1.0,2,0,56876,1791715.625,0,1,1,0.0,48400.0,0.0,4276.0,4200.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
85,1.0,2,0,61200,4912143.0,0,1,1,0.0,61200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,1.0,1,0,111908,1555420.25,0,1,1,0.0,109090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,3.0,2,0,63644,6858533.5,0,1,1,0.0,0.0,65700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
86,3.0,2,18860,89893,3639670.25,0,0,1,0.0,58605.0,0.0,0.0,18864.0,0.0,0.0,0.0,0.0,24338.0,0,0,0,0,0,1,0,0,0,0,0,0,0
46,1.0,1,35545,106345,16865978.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168735.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,1.0,4,21055,71037,4817062.0,0,0,1,0.0,0.0,0.0,70074.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
42,0.0,3,0,56259,2346571.5,0,1,1,0.0,31582.0,0.0,3715.0,20962.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,1.0,6,0,143439,25631512.0,0,1,1,0.0,23869.0,0.0,0.0,0.0,0.0,0.0,0.0,119570.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,1.0,4,88855,113768,8873485.0,0,0,1,0.0,31992.0,0.0,105206.0,0.0,6374.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
16,1.0,2,25800,51374,5481549.0,0,0,1,0.0,0.0,0.0,77174.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,1.0,5,0,110524,6859198.0,0,0,1,0.0,0.0,0.0,98781.0,0.0,0.0,0.0,0.0,8634.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,1.0,5,103650,183574,21042926.0,0,1,1,0.0,97500.0,0.0,88051.0,0.0,0.0,0.0,0.0,54106.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,1.0,4,18382,97366,36436388.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,97365.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
16,1.0,7,84689,157186,8655604.0,0,1,1,0.0,83425.0,0.0,163082.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,1.0,5,18720,84210,4750799.0,0,1,1,0.0,15164.0,0.0,89075.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
114,1.0,3,0,76893,12029600.0,0,1,1,0.0,33380.0,0.0,90345.0,15845.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
41,1.0,8,23630,126370,9343428.0,0,1,1,0.0,23913.0,0.0,126648.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
63,1.0,7,0,274362,16540550.0,0,1,1,0.0,0.0,0.0,274362.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
33,1.0,15,116280,261722,17750994.0,0,1,1,0.0,71602.0,0.0,270237.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,1.0,11,0,169020,11480494.0,1,1,1,0.0,0.0,0.0,156414.0,8208.0,0.0,0.0,10337.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
35,1.0,33,0,429405,274682208.0,0,1,1,0.0,0.0,218997.0,210409.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,1.0,76,319400,1632820,92937640.0,0,1,1,0.0,319368.0,0.0,1680937.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
35,1.0,19,89778,293737,15878689.0,0,0,1,0.0,84800.0,0.0,312442.0,0.0,0.0,18799.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
91,1.0,18,28870,335064,22104512.0,1,1,1,0.0,27597.0,0.0,0.0,21519.0,0.0,281598.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
87,1.0,4,0,78920,8303666.5,0,1,1,0.0,0.0,0.0,0.0,78920.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
37,1.0,7,87160,43983,5177270.5,0,1,1,0.0,0.0,0.0,120248.0,10853.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,1.0,0,0,947987,46510960.0,0,0,1,0.0,0.0,0.0,0.0,561684.0,100000.0,0.0,80000.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
108,1.0,4,0,55520,3686962.25,0,1,1,0.0,13400.0,0.0,17120.0,0.0,15300.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
108,1.0,10,0,132998,3775187.5,1,0,1,0.0,0.0,0.0,138257.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
76,1.0,3,0,83118,2443141.5,0,1,1,0.0,0.0,0.0,0.0,45000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
92,1.0,3,0,77555,7802205.5,0,1,1,0.0,0.0,0.0,0.0,73563.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
107,1.0,6,0,51218,2886141.5,0,0,1,0.0,0.0,0.0,44913.0,0.0,0.0,0.0,7044.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
46,1.0,29,0,489182,36378588.0,0,1,1,0.0,65451.0,9295.0,371450.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
87,1.0,27,13320,203251,16246106.0,1,1,1,0.0,13320.0,6246.0,182604.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
95,1.0,13,0,189175,19036416.0,0,0,1,0.0,0.0,0.0,151740.0,0.0,0.0,0.0,0.0,12645.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,1.0,13,74481,219322,17074142.0,0,0,1,0.0,70603.0,0.0,145491.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
106,1.0,7,0,122356,4585070.5,0,1,1,0.0,0.0,182.0,95942.0,15523.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
95,1.0,3,0,52298,1968655.125,0,0,1,0.0,0.0,0.0,50250.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
105,1.0,17,0,116640,6758565.5,1,0,1,0.0,0.0,0.0,88614.0,0.0,0.0,0.0,6333.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
35,1.0,42,201121,1047934,37980712.0,0,0,1,0.0,296815.0,0.0,983697.0,0.0,0.0,12941.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,1.0,5,99314,89025,8523594.0,0,1,1,0.0,67000.0,0.0,0.0,0.0,0.0,81873.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
100,1.0,2,0,60122,690529.5,0,1,1,60122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0
106,1.0,6,13700,81300,4052720.0,0,1,1,0.0,8474.0,0.0,84481.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
45,1.0,9,0,224857,15272491.0,1,0,1,0.0,0.0,0.0,204993.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,1.0,8,124788,321473,13568148.0,0,0,1,0.0,114237.0,0.0,343400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
77,1.0,2,0,58492,1594422.5,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58500.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
109,1.0,6,0,62370,4353025.0,0,0,1,0.0,0.0,0.0,49473.0,0.0,0.0,0.0,10408.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
56,1.0,1,0,73296,2356376.75,0,1,1,0.0,77800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
72,1.0,4,0,99122,14469228.0,0,1,1,0.0,0.0,0.0,49086.0,0.0,0.0,0.0,0.0,50036.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
31,1.0,1,0,66133,6345009.5,0,1,1,0.0,2408.0,0.0,13805.0,0.0,0.0,0.0,0.0,60787.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
64,1.0,2,0,115668,3534690.75,0,1,1,0.0,101752.0,0.0,8068.0,4270.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
46,1.0,1,0,141686,6673138.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152511.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
66,1.0,1,0,93610,6235947.0,0,1,1,0.0,0.0,502.0,101278.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
43,1.0,2,0,156188,6843855.0,0,1,1,0.0,0.0,0.0,141917.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,1.0,1,0,115620,1951856.25,0,0,1,0.0,56900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
41,1.0,5,0,238148,10775646.0,0,0,1,0.0,11232.0,0.0,245240.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
47,1.0,1,0,71718,151754.2969,0,0,1,0.0,71718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
47,1.0,1,0,55450,4345698.0,0,1,1,0.0,34206.0,0.0,21244.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
37,1.0,1,0,54880,2763597.0,0,1,1,0.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,1.0,1,0,102500,7305474.0,0,1,1,0.0,0.0,0.0,0.0,99471.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,1.0,6,272900,88498,8915523.0,0,1,1,0.0,248442.0,0.0,0.0,63419.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,1.0,1,0,50785,7439009.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27382.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
87,1.0,3,0,85126,37951708.0,0,1,1,0.0,0.0,0.0,81526.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
16,1.0,5,19820,283435,11077140.0,0,1,1,0.0,321828.0,0.0,0.0,298043.0,0.0,0.0,0.0,5636.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,1.0,1,0,411584,15091579.0,0,1,1,0.0,407491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
114,1.0,4,0,73320,1141189.75,0,1,1,0.0,27283.0,0.0,23277.0,6540.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,1.0,4,100176,142510,9683979.0,0,0,1,0.0,76364.0,0.0,149081.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
116,1.0,6,15840,79920,5392617.5,0,1,1,0.0,0.0,0.0,95760.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
70,1.0,1,0,179413,3459543.0,0,0,1,0.0,178087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
99,0.0,1,0,65288,605971.1875,0,0,1,0.0,60000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,1.0,1,0,170632,602245.0,0,0,1,0.0,164806.0,0.0,5826.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,1.0,10,0,381511,11410228.0,0,1,1,0.0,168978.0,0.0,220033.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,1.0,17,138098,275166,13631141.0,0,0,1,0.0,94781.0,0.0,295494.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,1.0,6,54300,68100,4865551.5,0,1,1,0.0,33399.0,0.0,41624.0,0.0,0.0,0.0,0.0,0.0,20740.0,0,0,0,0,0,0,0,0,0,1,0,0,0
60,1.0,2,0,93803,5453438.5,0,1,1,0.0,0.0,0.0,0.0,85572.0,0.0,0.0,2950.0,2500.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,1.0,2,0,123000,3004271.0,0,0,1,0.0,112484.0,0.0,24433.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
13,1.0,5,112980,162150,9941308.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,177748.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,1.0,1,0,60448,1052244.75,0,1,1,0.0,52702.0,0.0,7746.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
22,7.0,14,0,1765970,291614432.0,1,1,1,0.0,441551.0,0.0,0.0,0.0,0.0,1639334.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
88,3.0,4,0,62600,11147342.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215197.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
12,1.0,4,21612,55800,2655387.5,0,1,1,0.0,17000.0,0.0,19200.0,0.0,0.0,0.0,0.0,26400.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,1.0,5,159157,130262,12731388.0,0,1,1,0.0,139000.0,0.0,0.0,0.0,0.0,146150.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,1.0,5,0,90266,7771933.5,0,0,1,0.0,0.0,0.0,87552.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
12,1.0,4,6458,80874,1165598.875,0,1,1,0.0,87332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,1.0,6,50017,100528,13410041.0,0,1,1,0.0,50017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100528.0,0,0,0,0,1,0,0,0,0,0,0,0,0
17,1.0,5,0,141718,19085174.0,0,1,1,0.0,0.0,0.0,0.0,0.0,134197.0,0.0,5803.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,1.0,5,21273,90583,9444484.0,0,1,1,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,4006.0,0.0,92000.0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,1.0,4,0,132828,1083729.625,0,0,1,0.0,132828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,1.0,1,0,70400,13962749.0,0,1,1,0.0,58047.0,0.0,12353.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,1.0,1,0,101830,10713006.0,0,1,1,0.0,0.0,0.0,0.0,130767.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
42,2.0,4,0,114000,7575080.0,0,1,1,114000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,1.0,3,0,338063,20675922.0,0,1,1,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,180633.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,1.0,1,0,152365,1069749.75,0,1,1,0.0,149293.0,0.0,7858.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
106,1.0,6,0,320946,25471308.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,322657.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0
58,1.0,1,0,74178,5402181.0,0,1,1,0.0,0.0,0.0,0.0,74178.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,1.0,4,0,80360,686019.1875,0,1,1,0.0,80360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,1.0,3,0,119190,10077532.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46280.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,1.0,2,0,51856,1938613.125,0,0,1,0.0,0.0,0.0,3753.0,48103.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
95,1.0,3,12586,53552,7070998.5,0,0,1,0.0,13858.0,13884.0,26044.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
